time,count
00:15,3
00:30,2
00:45,2
01:00,3
01:15,2
01:30,3
01:45,2
02:00,1
02:15,3
02:30,1
02:45,2
03:00,1
03:15,2
03:30,3
03:45,3
04:00,3
04:15,5
04:30,3
04:45,2
05:00,4
05:15,4
05:30,2
05:45,2
06:00,3
06:15,1
08:15,1
08:30,1
10:15,1
10:30,3
10:45,4
11:00,2
11:15,3
11:30,3
11:45,3
12:00,2
12:15,2
12:30,2
12:45,4
13:00,3
13:15,3
13:30,2
13:45,2
14:00,2
14:15,1
18:30,1
18:45,1
19:00,1
19:15,1
19:30,1
19:45,1
20:30,2
20:45,1
21:45,1
22:00,2
22:15,1
22:30,1
22:45,1
23:00,3
23:15,2
23:45,3
