time,count
00:00,2
00:15,2
00:30,3
00:45,3
01:00,3
01:15,3
01:30,4
01:45,5
02:00,5
02:15,6
02:30,5
02:45,6
03:00,5
03:15,5
03:30,5
03:45,6
04:00,5
04:15,4
04:30,4
04:45,6
05:00,3
05:15,3
05:30,3
05:45,5
06:15,1
09:30,1
09:45,1
10:00,1
10:15,2
10:30,3
10:45,3
11:00,4
11:15,4
11:30,5
11:45,5
12:00,5
12:15,5
12:30,5
12:45,5
13:00,3
13:15,3
13:30,3
13:45,4
14:00,1
14:15,1
14:30,1
14:45,2
15:45,1
21:30,1
21:45,1
23:00,1
23:15,1
23:30,2
23:45,2
