,load_mw,charging_mw,discharging_mw,combined_mw,net_load
2024-03-07 19:15:00,9.228302071,0.7542989999999996,0.0,9.982601071,9.228302071
2024-03-07 19:30:00,9.330342747,0.754299,0.0,10.084641747,9.330342747
2024-03-07 19:45:00,9.136653566,0.7542990000000005,0.0,9.890952566,9.136653566
2024-03-09 08:30:00,9.037732492,0.754299,0.0,9.792031492,9.037732492
2024-03-09 08:45:00,9.025875443,0.754299,0.0,9.780174443,9.025875443
2024-10-25 15:45:00,8.787437847,0.7542989999999996,0.0,9.541736847,8.787437847
2024-10-26 06:45:00,8.796808018,0.754299,0.0,9.551107018,8.796808018
2024-10-31 15:30:00,9.209487879,0.754299,0.0,9.963786878999999,9.209487879
2024-10-31 15:45:00,9.470940006,0.754299,0.0,10.225239005999999,9.470940006
2024-11-10 19:15:00,8.878321791000001,0.7220913236567497,0.0,9.600413114656751,8.878321791000001
2024-11-16 07:30:00,9.053437071,0.754299,0.0,9.807736070999999,9.053437071
2024-11-16 15:30:00,9.021678945,0.7542989999999996,0.0,9.775977945,9.021678945
2024-11-16 15:45:00,9.357151428,0.754299,0.0,10.111450428,9.357151428
2024-11-16 19:15:00,8.942249439,0.754299,0.0,9.696548438999999,8.942249439
2024-11-17 07:15:00,8.826594187000001,0.7542989999999996,0.0,9.580893187000001,8.826594187000001
2024-11-22 07:00:00,9.099625571,0.754299,0.0,9.853924571,9.099625571
2024-11-22 08:00:00,8.962812623,0.754299,0.0,9.717111623,8.962812623
2024-11-22 08:15:00,8.769094069000001,0.754299,0.0,9.523393069,8.769094069000001
2024-11-27 16:00:00,8.905002116,0.7542990000000005,0.0,9.659301116000002,8.905002116
2024-11-27 16:15:00,9.37012319,0.754299,0.0,10.124422189999999,9.37012319
2024-11-28 15:00:00,9.153420354,0.7542990000000014,0.0,9.907719354000001,9.153420354
2024-11-28 15:15:00,9.169947256,0.7542989999999978,0.0,9.924246255999998,9.169947256
2024-11-28 15:30:00,9.410037065,0.754299,0.0,10.164336064999999,9.410037065
2024-11-29 09:30:00,9.474244201,0.754299,0.0,10.228543200999999,9.474244201
2024-11-29 14:00:00,8.813153192,0.754299,0.0,9.567452192,8.813153192
2024-11-30 06:15:00,8.768638446,0.754299,0.0,9.522937446,8.768638446
2024-11-30 09:30:00,8.827363664,0.754299,0.0,9.581662664,8.827363664
2024-12-02 15:30:00,8.830924316,0.7542989999999996,0.0,9.585223316,8.830924316
2024-12-05 19:00:00,9.399425352,0.754299,0.0,10.153724352,9.399425352
2024-12-05 20:00:00,8.900450653,0.754299,0.0,9.654749653,8.900450653
2024-12-06 11:00:00,9.080001032,0.7542990000000005,0.0,9.834300032000002,9.080001032
2024-12-06 20:30:00,8.884161218,0.754299,0.0,9.638460217999999,8.884161218
2024-12-07 10:45:00,9.511341135,0.7542989999999996,0.0,10.265640135,9.511341135
2024-12-07 11:15:00,9.366932543,0.7542989999999996,0.0,10.121231543,9.366932543
2024-12-07 11:30:00,9.348049499999998,0.754299,0.0,10.102348499999998,9.348049499999998
2024-12-07 14:30:00,9.503658670999998,0.754299,0.0,10.257957670999998,9.503658670999998
2024-12-07 15:30:00,9.16268575,0.754299,0.0,9.91698475,9.16268575
2024-12-08 16:00:00,9.208920262,0.754299,0.0,9.963219261999999,9.208920262
2024-12-13 15:45:00,9.491702936,0.754299,0.0,10.246001935999999,9.491702936
2024-12-14 10:00:00,8.831239773,0.7397500048290149,0.0,9.570989777829014,8.831239773
2024-12-14 14:00:00,9.094220196,0.754299,0.0,9.848519196,9.094220196
2024-12-15 16:00:00,9.137010411,0.754299,0.0,9.891309411,9.137010411
2024-12-19 08:00:00,9.03365081,0.7542989999999996,0.0,9.787949809999999,9.03365081
2024-12-29 16:30:00,8.774773681000001,0.754299,0.0,9.529072681,8.774773681000001
