time,count
00:00,2
00:15,2
00:30,3
00:45,3
01:00,3
01:15,3
01:30,5
01:45,5
02:00,5
02:15,5
02:30,5
02:45,6
03:00,5
03:15,5
03:30,5
03:45,6
04:00,4
04:15,4
04:30,4
04:45,6
05:00,3
05:15,3
05:30,3
05:45,5
09:00,1
09:15,1
09:30,1
09:45,1
10:00,2
10:15,3
10:30,3
10:45,3
11:00,3
11:15,3
11:30,3
11:45,5
14:00,1
14:15,1
23:00,1
23:15,1
23:30,2
23:45,2
